WOJEWÓDZTWO,STAN NA DZIEŃ,LICZBA WNIOSKÓW [tys.],KOBIETY <18 [%],KOBIETY 18-65 [%],KOBIETY >65 [%],MĘŻCZYŹNI <18 [%],MĘŻCZYŹNI 18-65 [%],MĘŻCZYŹNI >65 [%]
WIELKOPOLSKIE,20-06-2022,109.22,22.6,46.7,2.5,22.5,4.9,0.7
WIELKOPOLSKIE,21-06-2022,109.53,22.6,46.8,2.5,22.5,5.0,0.7
WIELKOPOLSKIE,22-06-2022,109.81,22.6,46.8,2.5,22.5,5.0,0.7
WIELKOPOLSKIE,23-06-2022,110.05,22.6,46.8,2.5,22.4,5.0,0.7
WIELKOPOLSKIE,24-06-2022,110.22,22.6,46.8,2.5,22.4,5.0,0.7
WIELKOPOLSKIE,25-06-2022,110.22,22.6,46.8,2.5,22.4,5.0,0.7
WIELKOPOLSKIE,27-06-2022,110.49,22.5,46.8,2.5,22.4,5.1,0.7
WIELKOPOLSKIE,28-06-2022,110.71,22.5,46.8,2.5,22.4,5.1,0.7
WIELKOPOLSKIE,29-06-2022,110.96,22.5,46.9,2.5,22.3,5.1,0.7
WIELKOPOLSKIE,30-06-2022,111.17,22.5,46.9,2.5,22.3,5.2,0.7
WIELKOPOLSKIE,01-07-2022,111.33,22.5,46.9,2.5,22.3,5.2,0.7
WIELKOPOLSKIE,02-07-2022,111.33,22.5,46.9,2.5,22.3,5.2,0.7
WIELKOPOLSKIE,04-07-2022,111.59,22.4,46.9,2.5,22.3,5.2,0.7
WIELKOPOLSKIE,05-07-2022,111.83,22.4,46.9,2.5,22.3,5.2,0.7
WIELKOPOLSKIE,06-07-2022,112.05,22.4,46.9,2.5,22.3,5.2,0.7
WIELKOPOLSKIE,07-07-2022,112.27,22.4,46.9,2.5,22.2,5.3,0.7
WIELKOPOLSKIE,08-07-2022,112.45,22.4,46.9,2.5,22.2,5.3,0.7
WIELKOPOLSKIE,09-07-2022,112.45,22.4,46.9,2.5,22.2,5.3,0.7
WIELKOPOLSKIE,11-07-2022,112.72,22.3,47.0,2.5,22.2,5.3,0.7
WIELKOPOLSKIE,12-07-2022,112.97,22.3,47.0,2.5,22.2,5.4,0.7
WIELKOPOLSKIE,13-07-2022,113.23,22.3,47.0,2.5,22.2,5.4,0.7
WIELKOPOLSKIE,14-07-2022,113.45,22.3,47.0,2.5,22.2,5.4,0.7
WIELKOPOLSKIE,15-07-2022,113.64,22.2,47.0,2.5,22.1,5.4,0.7
WIELKOPOLSKIE,16-07-2022,113.64,22.2,47.0,2.5,22.1,5.4,0.7
WIELKOPOLSKIE,18-07-2022,113.91,22.2,47.0,2.5,22.1,5.5,0.7
WIELKOPOLSKIE,19-07-2022,114.11,22.2,47.0,2.5,22.1,5.5,0.7
WIELKOPOLSKIE,20-07-2022,114.34,22.2,47.1,2.5,22.1,5.5,0.7
WIELKOPOLSKIE,21-07-2022,114.6,22.2,47.1,2.5,22.1,5.5,0.7
WIELKOPOLSKIE,22-07-2022,114.83,22.1,47.1,2.5,22.1,5.6,0.7
WIELKOPOLSKIE,23-07-2022,114.83,22.1,47.1,2.5,22.1,5.6,0.7
WIELKOPOLSKIE,25-07-2022,115.22,22.1,47.1,2.5,22.0,5.6,0.7
WIELKOPOLSKIE,26-07-2022,115.54,22.1,47.1,2.5,22.0,5.6,0.7
WIELKOPOLSKIE,27-07-2022,115.78,22.1,47.1,2.5,22.0,5.7,0.7
WIELKOPOLSKIE,28-07-2022,116.04,22.1,47.1,2.5,22.0,5.7,0.7
WIELKOPOLSKIE,29-07-2022,116.26,22.0,47.1,2.5,22.0,5.7,0.7
WIELKOPOLSKIE,30-07-2022,116.26,22.0,47.1,2.5,22.0,5.7,0.7
WIELKOPOLSKIE,01-08-2022,116.58,22.0,47.1,2.5,22.0,5.8,0.7
WIELKOPOLSKIE,02-08-2022,116.84,22.0,47.1,2.5,22.0,5.8,0.7
WIELKOPOLSKIE,03-08-2022,117.11,22.0,47.1,2.5,22.0,5.8,0.7
WIELKOPOLSKIE,04-08-2022,117.36,22.0,47.1,2.5,21.9,5.9,0.7
WIELKOPOLSKIE,05-08-2022,117.59,21.9,47.1,2.5,21.9,5.9,0.7
WIELKOPOLSKIE,06-08-2022,117.59,21.9,47.1,2.5,21.9,5.9,0.7
WIELKOPOLSKIE,08-08-2022,117.92,21.9,47.1,2.5,21.9,5.9,0.7
WIELKOPOLSKIE,09-08-2022,118.17,21.9,47.1,2.5,21.9,6.0,0.7
WIELKOPOLSKIE,10-08-2022,118.44,21.9,47.1,2.5,21.9,6.0,0.7
WIELKOPOLSKIE,11-08-2022,118.67,21.9,47.1,2.5,21.9,6.0,0.7
WIELKOPOLSKIE,12-08-2022,118.88,21.8,47.1,2.5,21.9,6.0,0.7
WIELKOPOLSKIE,13-08-2022,118.88,21.8,47.1,2.5,21.9,6.0,0.7
WIELKOPOLSKIE,16-08-2022,119.21,21.8,47.1,2.5,21.8,6.1,0.7
WIELKOPOLSKIE,17-08-2022,119.54,21.8,47.1,2.5,21.8,6.1,0.7
WIELKOPOLSKIE,18-08-2022,119.78,21.8,47.1,2.5,21.8,6.1,0.7
WIELKOPOLSKIE,19-08-2022,120.0,21.8,47.1,2.5,21.8,6.2,0.7
WIELKOPOLSKIE,20-08-2022,120.0,21.8,47.1,2.5,21.8,6.2,0.7
WIELKOPOLSKIE,22-08-2022,120.31,21.7,47.1,2.5,21.8,6.2,0.7
WIELKOPOLSKIE,23-08-2022,120.59,21.7,47.1,2.5,21.8,6.2,0.7
WIELKOPOLSKIE,24-08-2022,120.78,21.7,47.1,2.5,21.8,6.3,0.7
WIELKOPOLSKIE,25-08-2022,121.01,21.7,47.1,2.5,21.8,6.3,0.7
WIELKOPOLSKIE,26-08-2022,121.18,21.7,47.1,2.5,21.8,6.3,0.7
WIELKOPOLSKIE,27-08-2022,121.18,21.7,47.1,2.5,21.8,6.3,0.7
WIELKOPOLSKIE,29-08-2022,121.54,21.7,47.1,2.5,21.7,6.4,0.7
WIELKOPOLSKIE,30-08-2022,121.81,21.7,47.1,2.5,21.7,6.4,0.7
ZACHODNIOPOMORSKIE,14-03-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZACHODNIOPOMORSKIE,15-03-2022,0.06,31.7,43.3,1.7,20.0,3.3,0.0
ZACHODNIOPOMORSKIE,16-03-2022,1.69,23.4,48.3,3.1,22.1,2.3,0.8
ZACHODNIOPOMORSKIE,17-03-2022,3.85,23.9,47.4,2.5,23.0,2.5,0.8
ZACHODNIOPOMORSKIE,18-03-2022,5.99,24.5,46.1,2.5,23.4,2.9,0.6
ZACHODNIOPOMORSKIE,19-03-2022,6.51,24.6,45.9,2.4,23.8,2.8,0.6
ZACHODNIOPOMORSKIE,20-03-2022,6.6,24.6,45.8,2.4,23.9,2.8,0.6
ZACHODNIOPOMORSKIE,21-03-2022,9.24,24.4,45.6,2.5,24.3,2.7,0.6
ZACHODNIOPOMORSKIE,22-03-2022,11.78,24.4,45.5,2.5,24.3,2.7,0.5
ZACHODNIOPOMORSKIE,23-03-2022,14.43,24.5,45.6,2.4,24.2,2.8,0.5
ZACHODNIOPOMORSKIE,24-03-2022,16.86,24.4,45.5,2.5,24.2,2.8,0.6
ZACHODNIOPOMORSKIE,25-03-2022,19.16,24.4,45.4,2.5,24.4,2.8,0.6
ZACHODNIOPOMORSKIE,26-03-2022,19.73,24.4,45.4,2.4,24.4,2.8,0.6
ZACHODNIOPOMORSKIE,27-03-2022,19.83,24.4,45.4,2.5,24.4,2.8,0.6
ZACHODNIOPOMORSKIE,28-03-2022,22.4,24.3,45.2,2.4,24.5,2.9,0.6
ZACHODNIOPOMORSKIE,29-03-2022,24.85,24.4,45.2,2.4,24.3,3.1,0.5
ZACHODNIOPOMORSKIE,30-03-2022,27.14,24.5,45.2,2.5,24.1,3.2,0.5
ZACHODNIOPOMORSKIE,31-03-2022,29.23,24.4,45.3,2.5,24.0,3.3,0.5
ZACHODNIOPOMORSKIE,01-04-2022,31.03,24.3,45.3,2.5,24.0,3.4,0.5
ZACHODNIOPOMORSKIE,02-04-2022,31.32,24.3,45.3,2.5,24.0,3.4,0.5
ZACHODNIOPOMORSKIE,03-04-2022,31.32,24.3,45.3,2.5,24.0,3.4,0.5
ZACHODNIOPOMORSKIE,04-04-2022,33.29,24.2,45.4,2.6,23.9,3.5,0.5
ZACHODNIOPOMORSKIE,05-04-2022,35.12,24.0,45.5,2.5,23.9,3.5,0.5
ZACHODNIOPOMORSKIE,06-04-2022,36.68,23.9,45.6,2.6,23.8,3.5,0.5
ZACHODNIOPOMORSKIE,07-04-2022,38.26,23.8,45.6,2.6,23.8,3.6,0.5
ZACHODNIOPOMORSKIE,08-04-2022,39.5,23.8,45.6,2.6,23.9,3.6,0.6
ZACHODNIOPOMORSKIE,09-04-2022,39.54,23.8,45.5,2.6,23.9,3.6,0.6
ZACHODNIOPOMORSKIE,10-04-2022,39.54,23.8,45.5,2.6,23.9,3.6,0.6
ZACHODNIOPOMORSKIE,11-04-2022,40.77,23.7,45.6,2.7,23.8,3.7,0.6
ZACHODNIOPOMORSKIE,12-04-2022,41.99,23.6,45.7,2.7,23.7,3.8,0.6
ZACHODNIOPOMORSKIE,13-04-2022,43.08,23.6,45.8,2.7,23.6,3.8,0.6
ZACHODNIOPOMORSKIE,14-04-2022,43.91,23.5,45.8,2.8,23.6,3.8,0.6
ZACHODNIOPOMORSKIE,15-04-2022,44.49,23.5,45.7,2.8,23.6,3.8,0.6
ZACHODNIOPOMORSKIE,16-04-2022,44.49,23.5,45.7,2.8,23.6,3.8,0.6
ZACHODNIOPOMORSKIE,19-04-2022,45.31,23.5,45.8,2.8,23.5,3.9,0.6
ZACHODNIOPOMORSKIE,20-04-2022,46.22,23.4,45.8,2.8,23.4,3.9,0.6
ZACHODNIOPOMORSKIE,21-04-2022,46.93,23.3,45.8,2.8,23.4,4.0,0.6
ZACHODNIOPOMORSKIE,22-04-2022,47.42,23.3,45.9,2.8,23.4,4.0,0.6
ZACHODNIOPOMORSKIE,23-04-2022,47.42,23.3,45.9,2.8,23.4,4.0,0.6
ZACHODNIOPOMORSKIE,25-04-2022,48.04,23.2,45.9,2.8,23.3,4.1,0.6
ZACHODNIOPOMORSKIE,26-04-2022,48.54,23.2,45.9,2.8,23.3,4.1,0.6
ZACHODNIOPOMORSKIE,27-04-2022,49.06,23.1,45.9,2.9,23.3,4.2,0.6
ZACHODNIOPOMORSKIE,28-04-2022,49.48,23.1,45.9,2.9,23.3,4.2,0.6
ZACHODNIOPOMORSKIE,29-04-2022,49.81,23.0,46.0,2.9,23.2,4.2,0.6
ZACHODNIOPOMORSKIE,30-04-2022,49.81,23.0,46.0,2.9,23.2,4.2,0.6
ZACHODNIOPOMORSKIE,02-05-2022,50.09,23.0,46.0,2.9,23.2,4.3,0.6
ZACHODNIOPOMORSKIE,04-05-2022,50.5,22.9,46.0,2.9,23.1,4.4,0.6
ZACHODNIOPOMORSKIE,05-05-2022,50.89,22.9,46.1,2.9,23.1,4.4,0.6
ZACHODNIOPOMORSKIE,06-05-2022,51.15,22.9,46.1,2.9,23.1,4.4,0.6
ZACHODNIOPOMORSKIE,07-05-2022,51.15,22.9,46.1,2.9,23.1,4.4,0.6
ZACHODNIOPOMORSKIE,08-05-2022,51.15,22.9,46.1,2.9,23.1,4.4,0.6
ZACHODNIOPOMORSKIE,09-05-2022,51.53,22.8,46.2,2.9,23.0,4.5,0.6
ZACHODNIOPOMORSKIE,10-05-2022,51.83,22.8,46.2,2.9,23.0,4.5,0.6
ZACHODNIOPOMORSKIE,11-05-2022,52.12,22.7,46.3,2.9,22.9,4.6,0.6
ZACHODNIOPOMORSKIE,12-05-2022,52.35,22.7,46.3,2.9,22.9,4.6,0.7
ZACHODNIOPOMORSKIE,13-05-2022,52.52,22.7,46.3,2.9,22.9,4.6,0.7
ZACHODNIOPOMORSKIE,14-05-2022,52.52,22.7,46.3,2.9,22.9,4.6,0.7
ZACHODNIOPOMORSKIE,16-05-2022,52.84,22.6,46.4,2.9,22.8,4.7,0.7
ZACHODNIOPOMORSKIE,17-05-2022,53.03,22.6,46.4,2.9,22.8,4.7,0.7
ZACHODNIOPOMORSKIE,18-05-2022,53.22,22.6,46.4,2.9,22.8,4.7,0.7
ZACHODNIOPOMORSKIE,19-05-2022,53.36,22.5,46.4,2.9,22.7,4.8,0.7
ZACHODNIOPOMORSKIE,20-05-2022,53.49,22.5,46.4,2.9,22.7,4.8,0.7
ZACHODNIOPOMORSKIE,21-05-2022,53.49,22.5,46.4,2.9,22.7,4.8,0.7
ZACHODNIOPOMORSKIE,22-05-2022,53.49,22.5,46.4,2.9,22.7,4.8,0.7
ZACHODNIOPOMORSKIE,23-05-2022,53.72,22.5,46.5,2.9,22.7,4.8,0.7
ZACHODNIOPOMORSKIE,24-05-2022,53.89,22.5,46.5,2.9,22.6,4.9,0.7
ZACHODNIOPOMORSKIE,25-05-2022,54.05,22.4,46.5,2.8,22.6,4.9,0.7
ZACHODNIOPOMORSKIE,26-05-2022,54.16,22.4,46.5,2.8,22.6,4.9,0.7
ZACHODNIOPOMORSKIE,27-05-2022,54.32,22.4,46.6,2.8,22.6,4.9,0.7
ZACHODNIOPOMORSKIE,28-05-2022,54.32,22.4,46.6,2.8,22.6,4.9,0.7
ZACHODNIOPOMORSKIE,29-05-2022,54.32,22.4,46.6,2.8,22.6,4.9,0.7
ZACHODNIOPOMORSKIE,30-05-2022,54.57,22.3,46.6,2.8,22.6,5.0,0.7
ZACHODNIOPOMORSKIE,31-05-2022,54.73,22.3,46.6,2.8,22.5,5.0,0.7
ZACHODNIOPOMORSKIE,01-06-2022,54.88,22.3,46.7,2.8,22.5,5.0,0.7
ZACHODNIOPOMORSKIE,02-06-2022,55.02,22.2,46.7,2.8,22.5,5.1,0.7
ZACHODNIOPOMORSKIE,03-06-2022,55.15,22.2,46.7,2.8,22.5,5.1,0.7
ZACHODNIOPOMORSKIE,04-06-2022,55.15,22.2,46.7,2.8,22.5,5.1,0.7
ZACHODNIOPOMORSKIE,05-06-2022,55.15,22.2,46.7,2.8,22.5,5.1,0.7
ZACHODNIOPOMORSKIE,06-06-2022,55.34,22.2,46.8,2.8,22.4,5.1,0.7
ZACHODNIOPOMORSKIE,07-06-2022,55.5,22.2,46.8,2.8,22.4,5.1,0.7
ZACHODNIOPOMORSKIE,08-06-2022,55.62,22.1,46.8,2.8,22.4,5.2,0.7
ZACHODNIOPOMORSKIE,09-06-2022,55.79,22.1,46.9,2.8,22.3,5.2,0.7
ZACHODNIOPOMORSKIE,10-06-2022,55.9,22.1,46.9,2.8,22.3,5.2,0.7
ZACHODNIOPOMORSKIE,11-06-2022,55.9,22.1,46.9,2.8,22.3,5.2,0.7
ZACHODNIOPOMORSKIE,12-06-2022,55.9,22.1,46.9,2.8,22.3,5.2,0.7
ZACHODNIOPOMORSKIE,13-06-2022,56.06,22.0,47.0,2.8,22.3,5.2,0.7
ZACHODNIOPOMORSKIE,14-06-2022,56.2,22.0,47.0,2.8,22.2,5.3,0.7
ZACHODNIOPOMORSKIE,15-06-2022,56.32,22.0,47.1,2.8,22.2,5.3,0.7
ZACHODNIOPOMORSKIE,17-06-2022,56.42,22.0,47.1,2.8,22.2,5.3,0.7
ZACHODNIOPOMORSKIE,18-06-2022,56.42,22.0,47.1,2.8,22.2,5.3,0.7
ZACHODNIOPOMORSKIE,20-06-2022,56.62,21.9,47.1,2.8,22.1,5.3,0.7
ZACHODNIOPOMORSKIE,21-06-2022,56.77,21.9,47.1,2.8,22.1,5.4,0.7
ZACHODNIOPOMORSKIE,22-06-2022,56.91,21.9,47.2,2.8,22.1,5.4,0.7
ZACHODNIOPOMORSKIE,23-06-2022,57.05,21.8,47.2,2.8,22.1,5.4,0.7
ZACHODNIOPOMORSKIE,24-06-2022,57.14,21.8,47.2,2.8,22.1,5.4,0.7
ZACHODNIOPOMORSKIE,25-06-2022,57.14,21.8,47.2,2.8,22.1,5.4,0.7
ZACHODNIOPOMORSKIE,27-06-2022,57.32,21.8,47.3,2.8,22.0,5.4,0.7
ZACHODNIOPOMORSKIE,28-06-2022,57.5,21.7,47.3,2.8,22.0,5.5,0.7
ZACHODNIOPOMORSKIE,29-06-2022,57.66,21.7,47.4,2.8,22.0,5.5,0.7
ZACHODNIOPOMORSKIE,30-06-2022,57.79,21.7,47.4,2.8,21.9,5.5,0.7
ZACHODNIOPOMORSKIE,01-07-2022,57.86,21.7,47.4,2.8,21.9,5.5,0.7
ZACHODNIOPOMORSKIE,02-07-2022,57.86,21.7,47.4,2.8,21.9,5.5,0.7
ZACHODNIOPOMORSKIE,04-07-2022,58.02,21.6,47.4,2.8,21.9,5.6,0.7
ZACHODNIOPOMORSKIE,05-07-2022,58.16,21.6,47.4,2.8,21.9,5.6,0.7
ZACHODNIOPOMORSKIE,06-07-2022,58.28,21.6,47.4,2.8,21.8,5.7,0.7
ZACHODNIOPOMORSKIE,07-07-2022,58.39,21.6,47.5,2.8,21.8,5.7,0.7
ZACHODNIOPOMORSKIE,08-07-2022,58.5,21.6,47.5,2.8,21.8,5.7,0.7
ZACHODNIOPOMORSKIE,09-07-2022,58.5,21.6,47.5,2.8,21.8,5.7,0.7
ZACHODNIOPOMORSKIE,11-07-2022,58.68,21.5,47.5,2.8,21.8,5.7,0.7
ZACHODNIOPOMORSKIE,12-07-2022,58.82,21.5,47.5,2.8,21.8,5.8,0.7
ZACHODNIOPOMORSKIE,13-07-2022,58.93,21.5,47.5,2.8,21.8,5.8,0.7
ZACHODNIOPOMORSKIE,14-07-2022,59.03,21.5,47.5,2.8,21.7,5.8,0.7
ZACHODNIOPOMORSKIE,15-07-2022,59.12,21.5,47.5,2.8,21.7,5.8,0.7
ZACHODNIOPOMORSKIE,16-07-2022,59.12,21.5,47.5,2.8,21.7,5.8,0.7
ZACHODNIOPOMORSKIE,18-07-2022,59.27,21.4,47.6,2.8,21.7,5.9,0.7
ZACHODNIOPOMORSKIE,19-07-2022,59.45,21.4,47.6,2.8,21.7,5.9,0.7
ZACHODNIOPOMORSKIE,20-07-2022,59.59,21.4,47.6,2.8,21.7,5.9,0.7
ZACHODNIOPOMORSKIE,21-07-2022,59.68,21.4,47.6,2.8,21.6,5.9,0.7
ZACHODNIOPOMORSKIE,22-07-2022,59.78,21.3,47.6,2.8,21.6,6.0,0.7
ZACHODNIOPOMORSKIE,23-07-2022,59.78,21.3,47.6,2.8,21.6,6.0,0.7
ZACHODNIOPOMORSKIE,25-07-2022,59.95,21.3,47.6,2.8,21.6,6.0,0.7
ZACHODNIOPOMORSKIE,26-07-2022,60.13,21.3,47.6,2.8,21.6,6.0,0.7
ZACHODNIOPOMORSKIE,27-07-2022,60.28,21.3,47.7,2.8,21.5,6.1,0.7
ZACHODNIOPOMORSKIE,28-07-2022,60.43,21.3,47.6,2.8,21.5,6.1,0.7
ZACHODNIOPOMORSKIE,29-07-2022,60.56,21.3,47.7,2.8,21.5,6.1,0.7
ZACHODNIOPOMORSKIE,30-07-2022,60.56,21.3,47.7,2.8,21.5,6.1,0.7
ZACHODNIOPOMORSKIE,01-08-2022,60.73,21.2,47.6,2.8,21.5,6.2,0.7
ZACHODNIOPOMORSKIE,02-08-2022,60.9,21.2,47.6,2.8,21.5,6.2,0.7
ZACHODNIOPOMORSKIE,03-08-2022,61.02,21.2,47.7,2.8,21.5,6.3,0.7
ZACHODNIOPOMORSKIE,04-08-2022,61.14,21.1,47.7,2.8,21.4,6.3,0.7
ZACHODNIOPOMORSKIE,05-08-2022,61.26,21.1,47.7,2.8,21.4,6.3,0.7
ZACHODNIOPOMORSKIE,06-08-2022,61.26,21.1,47.7,2.8,21.4,6.3,0.7
ZACHODNIOPOMORSKIE,08-08-2022,61.44,21.1,47.7,2.8,21.4,6.4,0.7
ZACHODNIOPOMORSKIE,09-08-2022,61.59,21.1,47.7,2.8,21.4,6.4,0.7
ZACHODNIOPOMORSKIE,10-08-2022,61.73,21.0,47.7,2.8,21.4,6.5,0.7
ZACHODNIOPOMORSKIE,11-08-2022,61.86,21.0,47.7,2.8,21.4,6.5,0.7
ZACHODNIOPOMORSKIE,12-08-2022,61.96,21.0,47.7,2.8,21.3,6.5,0.7
ZACHODNIOPOMORSKIE,13-08-2022,61.96,21.0,47.7,2.8,21.3,6.5,0.7
ZACHODNIOPOMORSKIE,16-08-2022,62.12,21.0,47.7,2.8,21.3,6.6,0.7
ZACHODNIOPOMORSKIE,17-08-2022,62.3,21.0,47.7,2.8,21.3,6.6,0.7
ZACHODNIOPOMORSKIE,18-08-2022,62.45,20.9,47.7,2.8,21.3,6.6,0.7
ZACHODNIOPOMORSKIE,19-08-2022,62.58,20.9,47.7,2.8,21.3,6.7,0.7
ZACHODNIOPOMORSKIE,20-08-2022,62.58,20.9,47.7,2.8,21.3,6.7,0.7
ZACHODNIOPOMORSKIE,22-08-2022,62.76,20.9,47.7,2.8,21.3,6.7,0.7
ZACHODNIOPOMORSKIE,23-08-2022,62.94,20.9,47.6,2.8,21.3,6.8,0.7
ZACHODNIOPOMORSKIE,24-08-2022,63.08,20.9,47.6,2.8,21.3,6.8,0.7
ZACHODNIOPOMORSKIE,25-08-2022,63.25,20.8,47.6,2.8,21.3,6.8,0.7
ZACHODNIOPOMORSKIE,26-08-2022,63.34,20.8,47.6,2.8,21.3,6.9,0.7
ZACHODNIOPOMORSKIE,27-08-2022,63.34,20.8,47.6,2.8,21.3,6.9,0.7
ZACHODNIOPOMORSKIE,29-08-2022,63.5,20.8,47.6,2.8,21.2,6.9,0.7
ZACHODNIOPOMORSKIE,30-08-2022,63.66,20.8,47.6,2.8,21.2,6.9,0.7
